Time:250Hz,Epoch,10,14,15,Event Id,Event Date,Event Duration
14.2479999999,1781,0.3129308602,1.0980618058,-0.9129095644,,,
14.2519999999,1781,1.0704431885,2.5257753048,0.2396977376,,,
14.2559999998,1782,1.1951102574,3.0314872041,0.8804720887,,,
14.2599999998,1782,1.0015048230,2.6527824861,1.0372771871,,,
14.2640000000,1783,1.0494638857,1.9049498245,1.2030232873,,,
14.2679999999,1783,0.9016465407,0.6175007501,1.1411255217,,,
14.2719999999,1784,-0.0820654299,-1.3896579739,0.3105520575,,,
14.2759999998,1784,-1.3620162524,-3.1392437005,-0.8713405800,,,
14.2799999998,1785,-1.8920123990,-3.3583456366,-1.3831092098,,,
14.2839999998,1785,-1.7122159421,-2.1858427211,-1.0647513677,,,
14.2879999999,1786,-1.5802621479,-0.7913564975,-0.5803341587,,,
14.2919999999,1786,-1.4314438573,0.3661356563,-0.0573012947,,,
14.2959999999,1787,-0.6336951349,1.5789840827,0.9646570570,,,
14.2999999998,1787,0.4816970359,2.5143398302,2.2186122050,,,
14.3039999998,1788,0.8156726660,2.3121982328,2.6471242515,,,
14.3079999997,1788,0.2085024150,1.0803099208,1.8898561298,,,
14.3119999999,1789,-0.3696802350,-0.0362672471,0.7352739531,,,
14.3159999999,1789,-0.3895703471,-0.4327550067,-0.1537575242,,,
14.3199999998,1790,-0.2287407489,-0.5173827668,-0.8997044138,,,
14.3239999998,1790,0.0581813407,-0.4639623678,-1.4969417265,,,
14.3280000000,1791,1.0034673482,0.1777449041,-1.3961702535,,,
14.3319999999,1791,2.3183782605,1.1859512563,-0.6046496384,,,
14.3359999999,1792,2.5883873021,1.2976193797,-0.1788248934,,,
14.3399999999,1792,1.1106175456,-0.1214736976,-0.8277014161,,,
14.3439999998,1793,-1.0747447678,-2.1103496750,-1.8635808731,,,
14.3479999998,1793,-2.7132100894,-3.5524805583,-2.3398137977,,,
14.3520000000,1794,-3.7857258494,-4.5341116717,-2.3967238950,,,
14.3559999999,1794,-4.5906235389,-5.4134059632,-2.5515441523,,,
14.3599999999,1795,-4.5339024450,-5.5844694650,-2.4380529559,,,
14.3639999998,1795,-3.0260860635,-4.3272346415,-1.3807222963,,,
14.3679999998,1796,-0.7321235347,-2.1069680046,0.3344373736,,,
14.3719999997,1796,1.2956992607,0.1549599310,1.8891942409,,,
14.3759999999,1797,3.0484136551,2.4421228521,3.1941173517,,,
14.3799999999,1797,4.9266564810,5.0645620871,4.5916715051,,,
14.3839999998,1798,6.3537726525,7.3131571393,5.6729406955,,,
14.3879999998,1798,6.4014678186,8.0388415836,5.6275684127,,,
14.3920000000,1799,5.3327030787,7.2164701935,4.5885663987,,,
14.3959999999,1799,4.1164869175,5.6461143182,3.4025329001,,,
14.3999999999,1800,2.7149802521,3.4124375413,2.1199771012,,,
14.4039999999,1800,0.2756824290,0.0276326620,-0.0586140366,,,
14.4079999998,1801,-3.0556186776,-3.9707663205,-3.1886827361,,,
14.4119999998,1801,-5.8637178617,-6.9300437421,-6.0580408684,,,
14.4160000000,1802,-7.1252304230,-7.8201640223,-7.5547856454,,,
14.4199999999,1802,-6.9339028328,-6.9565426868,-7.5634935350,,,
14.4239999999,1803,-5.4715668440,-4.8500646786,-6.2376130637,,,
14.4279999998,1803,-2.7021900516,-1.6660956843,-3.5960602416,,,
14.4319999998,1804,0.4655702190,1.7682237918,-0.4309742527,,,
14.4359999998,1804,2.1615412338,3.8253910831,1.5418417987,,,
14.4399999999,1805,1.5482047085,3.7701756879,1.3564460896,,,
14.4439999999,1805,-0.1715011198,2.6210458187,-0.0695713852,,,
14.4479999999,1806,-1.3757121551,1.6836920085,-1.1287246027,,,
14.4519999998,1806,-1.6150435574,1.1916379700,-1.1289147035,,,
14.4559999998,1807,-1.0018049987,1.0111696534,-0.1132435317,,,
14.4599999997,1807,0.6764157092,1.5266880560,1.9430375871,,,
14.4639999999,1808,3.1518213608,2.7770424428,4.6754954026,,,
